Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   , Benzene  , Toluene  , Ethylbenzene , Mp-Xylene , o-Xylene
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb     
 , 7/25/2024 1:00 AM         ,0,24.3,26.3,1.9,2,201.3,8.7,2.5,0.041,          ,4,0,4,0.07,0.07,0.009,0.05,0
 , 7/25/2024 2:00 AM         ,0,22.9,24.5,1.5,0.4,152.3,46.2,2.4,0.032,          ,4,0,4,0.079,0.17,0.019,0.079,0.009
 , 7/25/2024 3:00 AM         ,0,22,23.1,1,0.2,239.2,13,1.8,0.021,          ,11,0,11,0.31,1.009,0.159,0.529,0.1
 , 7/25/2024 4:00 AM         ,0.2,22.1,23.3,1.2,0,252.7,5.7,1.8,0.015,          ,21,0,20,0.6,1.35,0.15,0.589,0.129
 , 7/25/2024 5:00 AM         ,34.7,21.2,22.9,1.6,0,217,0,0,0.007,          ,25,2,22,0.62,1.48,0.17,0.67,0.07
 , 7/25/2024 6:00 AM         ,183.1,24,23.9,-0.1,0.2,165.4,44.4,2.6,0.016,          ,24,5,19,0.54,1.19,0.119,0.529,0.109
 , 7/25/2024 7:00 AM         ,380.9,26.4,25.7,-0.6,1.1,129.7,22.4,3.5,0.033,          ,19,3,15,0.43,1.029,0.079,0.379,0.079
 , 7/25/2024 8:00 AM         ,574.7,28.9,27.6,-1.2,1.7,128.6,21.4,3.4,0.046,          ,15,2,12,0.259,0.46,0.039,0.189,0.019
 , 7/25/2024 9:00 AM         ,736,31.3,29.7,-1.5,1.9,134.3,25.1,4.9,0.063,          ,10,1,9,0.189,0.189,0.029,0.109,0.009
 , 7/25/2024 10:00 AM        ,855.9,33.7,31.9,-1.8,2.2,128.1,41,6.2,0.084,          ,4,0,4,0.1,0.09,0.019,0.05,0
 , 7/25/2024 11:00 AM        ,926.1,35.3,32.8,-2.4,2.5,106.4,29.3,6.8,0.086,          ,2,0,2,0.05,0.039,0.009,0.019,0.009
 , 7/25/2024 12:00 PM        ,919.6,36.1,33.5,-2.6,3,115.3,38.2,6.9,0.098,          ,3,0,3,0.079,0.07,0.009,0.019,0.009
 , 7/25/2024 1:00 PM         ,867.2,36.7,33.9,-2.7,2.8,107.9,34.1,7.7,0.101,          ,3,0,3,0.07,0.059,0,0.019,0.009
 , 7/25/2024 2:00 PM         ,745.8,36.8,34.2,-2.6,2.7,108,31.8,8.1,0.1,          ,2,0,2,0.059,0.029,0,0.009,0
 , 7/25/2024 3:00 PM         ,587.1,36.6,34.6,-1.9,3.3,137.1,29.7,7.9,0.1,          ,2,0,2,0.059,0.029,0.009,0.009,0
 , 7/25/2024 4:00 PM         ,397.4,36.1,34.6,-1.5,2.8,141.2,30.5,5.4,0.102,          ,2,0,2,0.059,0.059,0.009,0.019,0.009
 , 7/25/2024 5:00 PM         ,200.9,35.5,34.5,-0.9,3.4,133.3,18.7,7.3,0.099,          ,2,0,2,0.05,0.039,0.009,0.009,0.009
 , 7/25/2024 6:00 PM         ,39.3,33.6,33.5,0,3.8,151.4,12.5,6.5,0.09,          ,2,0,2,0.039,0.039,0.009,0.029,0.009
 , 7/25/2024 7:00 PM         ,0.3,31.9,32.2,0.2,3.4,143.9,10,6,0.075,          ,3,0,3,0.119,0.129,0.009,0.039,0
 , 7/25/2024 8:00 PM         ,0,30,30.5,0.5,2.3,150.9,13.2,3.8,0.057,          ,4,0,4,0.039,0.05,0.009,0.029,0
 , 7/25/2024 9:00 PM         ,0,28.5,28.9,0.4,2.3,159.2,21.2,3.9,0.045,          ,5,0,5,0.14,0.17,0.019,0.09,0.009
 , 7/25/2024 10:00 PM        ,0,26.7,27.5,0.7,1.7,169,21.3,3.2,0.038,          ,4,0,5,0.259,0.3,0.05,0.259,0.029
 , 7/25/2024 11:00 PM        ,0,25.1,26.4,1.3,1.9,178.6,9.6,2.7,0.031,          ,7,0,8,0.259,0.349,0.059,0.28,0.019
 , 7/26/2024 12:00 AM        ,0,24.6,25.5,0.9,2.6,191.9,8.1,3.7,0.034,          ,4,0,4,0.079,0.1,0.019,0.109,0.029
 , 7/26/2024 1:00 AM         ,0,23.9,25.4,1.5,2.2,186.7,10.4,3.3,0.039,          ,3,0,3,0.05,0.05,0.009,0.039,0
 , 7/26/2024 2:00 AM         ,0,23.8,24.6,0.8,1.3,152.6,25.7,3.3,0.039,          ,3,0,3,0.05,0.05,0.009,0.039,0.009
 , 7/26/2024 3:00 AM         ,0,22.8,23.6,0.7,1.1,176.3,17.6,2.6,0.033,          ,4,0,4,0.109,0.18,0.009,0.07,0.009
 , 7/26/2024 4:00 AM         ,0.1,22.4,23.2,0.8,0.4,135.5,46.3,1.8,0.028,          ,8,0,8,0.129,0.289,0.029,0.119,0.009
 , 7/26/2024 5:00 AM         ,41.5,22.6,22.8,0.1,1.7,161.2,17.7,3.5,0.015,          ,20,0,19,0.509,1.009,0.09,0.409,0.09
 , 7/26/2024 6:00 AM         ,163.9,23.7,23.5,-0.2,1.6,188,15.7,2.8,0.02,          ,19,3,16,0.529,1.049,0.079,0.4,0.1
 , 7/26/2024 7:00 AM         ,367.9,26.3,25.4,-0.8,0.5,109.2,31,2.9,0.032,          ,13,2,11,0.31,0.389,0.059,0.3,0.079
 , 7/26/2024 8:00 AM         ,583,29.5,27.6,-1.8,1.4,76.7,23.7,4.1,0.038,          ,18,4,14,0.5,1.019,0.09,0.389,0.09
 , 7/26/2024 9:00 AM         ,612.5,32.9,31.7,-1.2,5.3,149.6,25.3,10.2,0.068,          ,3,0,3,0.05,0.059,0.009,0.059,0
 , 7/26/2024 10:00 AM        ,795.6,34.7,33.3,-1.3,6.3,149.3,16.5,10.2,0.074,          ,1,0,1,0.029,0.039,0.009,0.019,0.009
 , 7/26/2024 11:00 AM        ,908.9,36,34.4,-1.5,6.2,151.6,18.2,10.6,0.076,          ,1,0,1,0.029,0.029,0.009,0.019,0
 , 7/26/2024 12:00 PM        ,914.1,37.1,35.3,-1.8,6.3,148.5,15.7,10.4,0.075,          ,1,0,1,0.029,0.029,0,0.009,0
 , 7/26/2024 1:00 PM         ,853.4,37.6,35.6,-2,6,139.2,18.8,11.6,0.076,          ,1,0,1,0.029,0.019,0,0.009,0
 , 7/26/2024 2:00 PM         ,731.3,37.8,36,-1.7,6.6,141.1,20.2,11.9,0.077,          ,1,0,1,0.029,0.019,0,0.009,0
 , 7/26/2024 3:00 PM         ,582.1,37.6,36,-1.6,6.2,138.6,17,11.4,0.081,          ,1,0,1,0.029,0.029,0,0.009,0
 , 7/26/2024 4:00 PM         ,387,37,35.6,-1.3,6.1,131.7,14.9,10.6,0.082,          ,1,0,1,0.039,0.019,0.009,0.019,0
 , 7/26/2024 5:00 PM         ,199,35.6,35,-0.6,6.3,135.3,13.3,10.1,0.08,          ,1,0,1,0.029,0.029,0.009,0.019,0
 , 7/26/2024 6:00 PM         ,33.8,33.8,33.8,0,6,131.6,10.8,10.3,0.072,          ,2,0,2,0.039,0.029,0.009,0.019,0
 , 7/26/2024 7:00 PM         ,0.2,32,32.3,0.2,4.5,131.3,9.8,7.3,0.062,          ,3,0,3,0.039,0.07,0.009,0.029,0.009
 , 7/26/2024 8:00 PM         ,0,30.9,31.1,0.2,4.1,136.2,9.4,6.6,0.053,          ,5,0,5,0.09,0.119,0.019,0.09,0.029
 , 7/26/2024 9:00 PM         ,0,30,30.2,0.1,4,140.7,10.4,6.2,0.044,          ,8,0,8,0.119,0.119,0.019,0.079,0.009
 , 7/26/2024 10:00 PM        ,0,28.8,29,0.2,3.3,169.5,19.5,6.1,0.042,          ,5,0,6,0.129,0.1,0.019,0.079,0.019
 , 7/26/2024 11:00 PM        ,0,28,28.2,0.2,3.3,192.6,9.9,5.5,0.038,          ,4,0,4,0.109,0.109,0.019,0.1,0.019
 , 7/27/2024 12:00 AM        ,0,26.4,27.5,1,1.4,173.5,15.8,2.5,0.037,          ,4,0,4,0.079,0.079,0.019,0.07,0.009
 , 7/27/2024 1:00 AM         ,0,26.3,27.1,0.8,2.1,161.3,17.2,3.2,0.037,          ,3,0,3,0.059,0.059,0.009,0.059,0.009
 , 7/27/2024 2:00 AM         ,0,25.3,26,0.6,0.7,114.6,22.4,2.6,0.031,          ,5,0,5,0.129,0.18,0.029,0.1,0.009
 , 7/27/2024 3:00 AM         ,0,24.5,25.2,0.7,0.4,172.3,17,1.9,0.025,          ,8,0,8,0.289,0.54,0.05,0.2,0.039
 , 7/27/2024 4:00 AM         ,0.1,23.4,24.2,0.8,1,164.9,24.1,2.3,0.019,          ,11,0,11,0.2,0.259,0.029,0.14,0.009
 , 7/27/2024 5:00 AM         ,17.1,23.7,23.8,0,2.5,172.6,10.4,5.2,0.02,          ,11,0,11,0.2,0.379,0.029,0.14,0.009
 , 7/27/2024 6:00 AM         ,90.4,24.5,24.3,-0.2,3.9,153.7,11.7,6.9,0.027,          ,9,0,9,0.2,0.25,0.039,0.17,0.009
 , 7/27/2024 7:00 AM         ,240.8,25.6,25.2,-0.4,3.6,158.3,14,6.2,0.027,          ,13,2,11,0.3,0.37,0.05,0.259,0.059
 , 7/27/2024 8:00 AM         ,506.9,29,28,-0.9,3.8,168,16.2,6.3,0.04,          ,7,1,6,0.119,0.119,0.029,0.109,0.009
 , 7/27/2024 9:00 AM         ,358.9,30.6,29.7,-0.8,4.3,148.4,18.3,7.6,0.053,          ,3,0,3,0.059,0.109,0.019,0.07,0.009
 , 7/27/2024 10:00 AM        ,593.7,32.6,31.3,-1.3,5.7,131.4,14.6,9.6,0.065,          ,3,0,3,0.07,0.059,0.009,0.05,0.009
 , 7/27/2024 11:00 AM        ,800.3,34.8,33,-1.7,7.3,130.4,13.2,11,0.071,          ,2,0,2,0.029,0.039,0.009,0.019,0.009
 , 7/27/2024 12:00 PM        ,836.6,35.4,33.5,-1.9,7.1,124.5,16.1,12.6,0.072,          ,2,0,2,0.029,0.039,0,0.019,0.009
 , 7/27/2024 1:00 PM         ,892,36.5,34.3,-2.1,6.6,131.2,15.8,11.5,0.072,          ,1,0,1,0.029,0.029,0,0.009,0
 , 7/27/2024 2:00 PM         ,784.7,37,34.9,-2.1,6.1,135.2,17.9,10.4,0.072,          ,1,0,1,0.029,0.029,0.009,0.009,0
 , 7/27/2024 3:00 PM         ,595.8,36.7,35,-1.7,5.9,141.9,18.4,11,0.072,          ,1,0,1,0.029,0.019,0,0.009,0
 , 7/27/2024 4:00 PM         ,410.2,36.4,35.1,-1.2,5.8,141.7,15.6,10.4,0.071,          ,1,0,1,0.019,0.019,0,0.019,0
 , 7/27/2024 5:00 PM         ,207.1,35.4,34.6,-0.7,6,135.3,13.9,9.5,0.07,          ,1,0,1,0.019,0.019,0,0.009,0
 , 7/27/2024 6:00 PM         ,42.8,33.7,33.6,0,5.6,131,11,9.6,0.066,          ,2,0,2,0.039,0.029,0.009,0.019,0.009
 , 7/27/2024 7:00 PM         ,0.3,31.7,32.1,0.3,3.9,132.8,10.4,6.4,0.057,          ,3,0,3,0.289,0.209,0.019,0.1,0.009
 , 7/27/2024 8:00 PM         ,0,30.2,30.6,0.3,3.5,136.2,10.3,6.2,0.044,          ,6,0,6,0.379,0.319,0.029,0.159,0.009
 , 7/27/2024 9:00 PM         ,0,29.1,29.4,0.3,3.7,137.5,10.7,6.3,0.04,          ,6,0,6,0.2,0.27,0.05,0.28,0.079
 , 7/27/2024 10:00 PM        ,0,28.5,28.7,0.1,5.4,144.1,10.3,11.8,0.042,          ,3,0,4,0.079,0.079,0.019,0.059,0
 , 7/27/2024 11:00 PM        ,0,27.5,27.5,0,6.4,150.4,9.6,11.1,0.042,          ,2,0,2,0.039,0.039,0.009,0.019,0.009
 , 7/28/2024 12:00 AM        ,0,26.3,26.4,0,4.6,156.4,10.2,7,0.037,          ,2,0,2,0.059,0.1,0.009,0.039,0.009
 , 7/28/2024 1:00 AM         ,0,25.4,25.5,0.1,4,153.8,10.3,6.5,0.031,          ,4,0,4,0.059,0.07,0.009,0.05,0.009
 , 7/28/2024 2:00 AM         ,0,24.7,24.8,0.1,3.7,158.1,9.6,5.9,0.029,          ,4,0,4,0.159,0.209,0.029,0.15,0.029
 , 7/28/2024 3:00 AM         ,0,24.1,24.3,0.1,4,154.3,9.8,5.9,0.028,          ,5,0,5,0.409,0.6,0.09,0.43,0.059
 , 7/28/2024 4:00 AM         ,0.1,23.1,23.3,0.2,2.3,154.1,9.6,5.2,0.023,          ,6,0,6,0.31,0.879,0.09,0.409,0.1
 , 7/28/2024 5:00 AM         ,35.6,22.3,22.5,0.1,2.7,171.5,7.1,4.2,0.019,          ,6,0,6,0.34,0.509,0.09,0.409,0.09
 , 7/28/2024 6:00 AM         ,191.3,23.9,23.6,-0.2,3.7,156.7,11.6,6,0.026,          ,6,0,5,0.2,0.439,0.039,0.2,0.039
 , 7/28/2024 7:00 AM         ,392.6,25.8,25.1,-0.6,4.6,142.1,14.3,7.2,0.031,          ,5,1,4,0.129,0.15,0.029,0.129,0.029
 , 7/28/2024 8:00 AM         ,580.4,28,26.8,-1.2,4.4,136.9,18.2,6.6,0.038,          ,4,0,3,0.079,0.14,0.019,0.059,0
 , 7/28/2024 9:00 AM         ,736.4,30,28.5,-1.5,4.1,142.8,17.6,7.2,0.046,          ,3,0,3,0.05,0.05,0.009,0.039,0.009
 , 7/28/2024 10:00 AM        ,849.1,32.3,30.5,-1.8,4.2,137.8,18.7,8,0.055,          ,3,0,3,0.05,0.039,0.009,0.029,0.009
 , 7/28/2024 11:00 AM        ,909.2,34.8,32.6,-2.2,3.6,138.9,30.5,7.8,0.062,          ,3,0,3,0.029,0.039,0.009,0.009,0
 , 7/28/2024 12:00 PM        ,910.9,36.1,34.1,-1.9,3.2,150.8,31.4,6.9,0.067,          ,2,0,2,0.029,0.029,0,0.009,0
 , 7/28/2024 1:00 PM         ,856.3,37.5,35.7,-1.8,3.1,156.4,25.7,6.7,0.07,          ,2,0,2,0.029,0.029,0,0.009,0
 , 7/28/2024 2:00 PM         ,748.6,39,36.7,-2.3,3.4,140.9,24.1,7.1,0.071,          ,1,0,1,0.029,0.029,0.009,0.019,0
 , 7/28/2024 3:00 PM         ,599,39.8,37.3,-2.5,3.3,112.1,27.8,7.4,0.071,          ,1,0,1,0.029,0.019,0,0.009,0
 , 7/28/2024 4:00 PM         ,358.5,39.1,37.1,-1.9,4,103.4,22.6,7.9,0.071,          ,1,0,1,0.029,0.019,0,0.009,0
 , 7/28/2024 5:00 PM         ,190.8,37.7,36.7,-1,4.9,111.2,16.5,8.7,0.064,          ,2,0,2,0.029,0.039,0.009,0.019,0
 , 7/28/2024 6:00 PM         ,32.4,35.8,35.8,0,4.4,120.2,11.9,7.8,0.057,          ,2,0,2,0.029,0.289,0.009,0.029,0.009
 , 7/28/2024 7:00 PM         ,0.2,34,34.3,0.2,4.4,122.3,9.6,7.5,0.044,          ,3,0,4,0.1,0.159,0.009,0.05,0.009
 , 7/28/2024 8:00 PM         ,0,32.6,32.8,0.2,5.1,127.7,10,8.4,0.036,          ,3,0,3,0.09,0.09,0.009,0.039,0
 , 7/28/2024 9:00 PM         ,0,31.3,31.5,0.2,4.4,136.3,11.2,7.9,0.033,          ,3,0,3,0.059,0.07,0.009,0.039,0
 , 7/28/2024 10:00 PM        ,0,30.2,30.4,0.2,3.8,144.2,10.7,6,0.03,          ,3,0,4,0.059,0.07,0.019,0.079,0.009
 , 7/28/2024 11:00 PM        ,0,29.3,29.4,0.1,4.5,152.3,9.3,7.5,0.033,          ,3,0,3,0.05,0.059,0.009,0.029,0
 , 7/29/2024 12:00 AM        ,0,28.1,28.2,0.1,4.2,154.7,9.8,6.8,0.032,          ,3,0,3,0.07,0.079,0.009,0.059,0
 , 7/29/2024 1:00 AM         ,0,27.1,27.3,0.1,3.8,143.6,12.2,5.8,0.029,          ,4,0,4,          ,          ,          ,          ,         
 , 7/29/2024 2:00 AM         ,0,25.7,26.1,0.4,1.7,167.2,20.6,4.6,0.021,          ,          ,          ,          ,0.15,0.17,0.039,0.039,0.029
 , 7/29/2024 3:00 AM         ,0,24.4,25.1,0.7,1.7,166.3,7.9,3.1,0.009,          ,          ,          ,          ,0.159,0.2,0.039,0.189,0.039
 , 7/29/2024 4:00 AM         ,0.2,23.6,24.3,0.7,1.9,163.5,8.4,3,0.014,          ,10,0,10,0.159,0.23,0.039,0.209,0.05
 , 7/29/2024 5:00 AM         ,33.4,23.3,23.5,0.2,2.1,170.1,10.3,3.6,0.009,          ,14,1,13,0.239,0.519,0.05,0.25,0.05
 , 7/29/2024 6:00 AM         ,196.4,25,24.7,-0.3,3.9,145.1,13.6,7.8,0.018,          ,12,2,10,0.189,0.419,0.05,0.23,0.05
 , 7/29/2024 7:00 AM         ,395.2,26.6,25.9,-0.7,4.6,139.4,12.7,7.1,0.025,          ,8,2,6,0.07,0.1,0.019,0.09,0.009
 , 7/29/2024 8:00 AM         ,582.3,28.4,27.2,-1.2,4.4,140.4,17.2,6.8,          ,          ,6,1,4,0.05,0.07,0.019,0.05,0.019
 , 7/29/2024 9:00 AM         ,738.6,30.6,28.9,-1.6,4.1,133.7,19.5,6.8,          ,          ,5,0,4,0.05,0.05,0.009,0.039,0.009
 , 7/29/2024 10:00 AM        ,850,33.1,31.2,-1.8,3.8,141.4,20.9,7,0.053,          ,4,0,4,0.039,0.07,0.009,0.029,0
 , 7/29/2024 11:00 AM        ,911,35.6,33.5,-2.1,3.4,139,26.2,7,0.061,          ,3,0,3,0.039,0.039,0.009,0.019,0
 , 7/29/2024 12:00 PM        ,912.5,37.7,35.4,-2.2,3.2,138,33.3,6.3,0.065,          ,2,0,2,0.029,0.039,0,0.009,0
 , 7/29/2024 1:00 PM         ,856.1,40,36.8,-3.1,3.3,92.8,25.1,6.4,0.065,          ,2,0,2,0.029,0.029,0,0.009,0
 , 7/29/2024 2:00 PM         ,752.7,40.9,37.7,-3.2,2.8,86.3,29.1,6.9,0.063,          ,1,0,1,0.019,0.019,0,0.009,0
 , 7/29/2024 3:00 PM         ,598,40.7,38.1,-2.5,3,105.8,24.8,7.2,0.067,          ,1,0,1,0.019,0.009,0,0.009,0
 , 7/29/2024 4:00 PM         ,389.6,40.2,38.2,-1.9,3.2,111.7,21.5,6.7,0.068,          ,1,0,1,0.029,0.029,0,0.009,0
 , 7/29/2024 5:00 PM         ,126.5,38.5,37.7,-0.7,3.6,114.3,15.1,6.7,0.067,          ,1,0,1,0.029,0.029,0,0.009,0
 , 7/29/2024 6:00 PM         ,22.7,36.7,36.9,0.1,3.6,136.2,11.2,6.6,0.059,          ,2,0,2,0.029,0.079,0,0.009,0
 , 7/29/2024 7:00 PM         ,0.2,35,35.3,0.3,4.2,130.2,9.9,7.8,0.047,          ,3,0,3,0.07,0.09,0.009,0.05,0.009
 , 7/29/2024 8:00 PM         ,0,33.6,33.8,0.2,5.3,132.4,10.4,9.9,0.038,          ,3,0,3,0.109,0.119,0.019,0.1,0.009
 , 7/29/2024 9:00 PM         ,0,31.9,32,0,6.5,137.1,11.2,11.2,0.029,          ,2,0,2,0.029,0.059,0.009,0.039,0.009
 , 7/29/2024 10:00 PM        ,0,30.5,30.5,0,5.1,143.9,12.1,9.1,0.027,          ,2,0,2,0.05,0.159,0.019,0.07,0.009
 , 7/29/2024 11:00 PM        ,0,29.4,29.5,0,4.2,162.2,10.2,6.5,0.025,          ,3,0,3,0.039,0.05,0.009,0.039,0
 , 7/30/2024 12:00 AM        ,0,28.5,28.6,0.1,4,150.4,9.5,6.2,0.025,          ,3,0,3,0.07,0.09,0.009,0.07,0.009
 , 7/30/2024 1:00 AM         ,0,27.7,27.8,0.1,4,133.7,11.5,6.3,0.024,          ,3,0,3,0.07,0.09,0.019,0.07,0.009
 , 7/30/2024 2:00 AM         ,0,26.7,27,0.2,2.6,119.5,11.8,5.1,0.023,          ,4,0,4,0.1,0.119,0.019,0.09,0.019
 , 7/30/2024 3:00 AM         ,0,25.4,25.9,0.5,0.2,123.1,16.9,2.7,0.018,          ,5,0,5,0.15,0.28,0.029,0.14,0.009
 , 7/30/2024 4:00 AM         ,0.1,24.4,24.9,0.5,1.7,169.4,19.1,2.6,0.009,          ,10,0,10,0.239,0.31,0.039,0.159,0.029
 , 7/30/2024 5:00 AM         ,43.7,24.5,24.6,0,2.7,188.8,10.3,4.4,0.008,          ,11,0,10,0.23,0.25,0.039,0.159,0.029
 , 7/30/2024 6:00 AM         ,186.7,26,25.7,-0.3,3.1,153.8,12.5,5,0.016,          ,9,1,7,0.159,0.36,0.029,0.14,0.009
 , 7/30/2024 7:00 AM         ,384.7,27.6,26.9,-0.7,3.2,142,16.1,5.1,0.02,          ,10,2,7,0.159,0.259,0.019,0.1,0.019
 , 7/30/2024 8:00 AM         ,578,29.6,28.5,-1,2.7,153,19.5,5,0.031,          ,7,1,6,0.239,0.219,0.029,0.1,0.009
 , 7/30/2024 9:00 AM         ,737.3,32.6,30.8,-1.7,2.4,128.5,30.4,4.4,0.046,          ,6,0,5,0.14,0.15,0.019,0.079,0.009
 , 7/30/2024 10:00 AM        ,850.7,35.5,32.8,-2.6,3,103.6,22,5.9,0.059,          ,4,0,4,0.07,0.07,0.009,0.029,0.009
 , 7/30/2024 11:00 AM        ,919.8,37.7,34.9,-2.8,3.2,112.4,27.8,6.8,0.066,          ,3,0,3,0.079,0.1,0.009,0.029,0.009
 , 7/30/2024 12:00 PM        ,756.3,38.6,36.5,-2.1,3.1,134.1,29.7,6.7,0.07,          ,3,0,2,0.05,0.05,0,0.019,0
 , 7/30/2024 1:00 PM         ,647.3,38.9,37.4,-1.4,2.4,154.3,37.6,5.6,0.071,          ,2,0,2,0.039,0.05,0.009,0.009,0
 , 7/30/2024 2:00 PM         ,394.5,39.1,38.1,-1,1.9,175.2,31.2,5.8,0.065,          ,1,0,1,0.019,0.009,0,0.009,0
 , 7/30/2024 3:00 PM         ,519.1,40.1,38.8,-1.2,2.3,164,40.8,5.7,0.065,          ,1,0,1,0.039,0.019,0.009,0.009,0
 , 7/30/2024 4:00 PM         ,222.3,39.2,38.6,-0.6,3,159,20.5,5.8,0.061,          ,1,0,1,0.019,0.029,0,0.009,0
 , 7/30/2024 5:00 PM         ,228.8,39.2,38.5,-0.6,3.4,169.8,19,7.4,0.062,          ,1,0,1,0.029,0.029,0,0.009,0
 , 7/30/2024 6:00 PM         ,30.4,37.5,37.7,0.2,1.6,146.1,14.3,4.1,0.059,          ,1,0,1,0.039,0.029,0.009,0.009,0
 , 7/30/2024 7:00 PM         ,0.2,35,36.2,1.2,0.9,166.1,15.6,2.4,0.048,          ,3,0,3,0.039,0.09,0.019,0.059,0.009
 , 7/30/2024 8:00 PM         ,0,34,34.9,0.9,2.1,188,6,3.4,0.034,          ,6,0,6,0.079,0.119,0.019,0.05,0.009
 , 7/30/2024 9:00 PM         ,0,34,34.2,0.2,4.7,142.3,13.5,8.4,0.031,          ,5,0,5,0.109,0.14,0.029,0.119,0.029
 , 7/30/2024 10:00 PM        ,0,32.7,32.8,0.1,5.1,148.6,10.2,8.5,0.026,          ,3,0,3,0.059,0.079,0.029,0.1,0.009
 , 7/30/2024 11:00 PM        ,0,31.4,31.5,0,4.1,154.4,10.1,7.3,0.023,          ,3,0,3,0.05,0.07,0.019,0.079,0.019
 , 7/31/2024 12:00 AM        ,0,30.3,30.3,0,3.8,158.8,9.6,6.1,0.022,          ,3,0,3,0.059,0.059,0.009,0.059,0
 , 7/31/2024 1:00 AM         ,0,29.1,29.2,0,4.4,147.1,10.7,7.3,0.022,          ,2,0,2,0.079,0.1,0.019,0.079,0.009
 , 7/31/2024 2:00 AM         ,0,28.2,28.3,0,3.9,148.9,11.9,6.2,0.021,          ,3,0,3,0.09,0.09,0.019,0.059,0.009
 , 7/31/2024 3:00 AM         ,0,27.1,27.3,0.1,3,169.1,10.5,5,0.017,          ,3,0,3,0.109,0.119,0.019,0.09,0.019
 , 7/31/2024 4:00 AM         ,0.1,26,26.3,0.3,2.3,166.3,8,3.7,0.012,          ,6,0,6,0.109,0.129,0.019,0.09,0.009
 , 7/31/2024 5:00 AM         ,36.9,25.3,25.6,0.3,1.3,173.8,12.9,2.8,0.008,          ,8,0,7,0.15,0.209,0.029,0.119,0.009
 , 7/31/2024 6:00 AM         ,194,27,26.7,-0.3,2.6,145.8,16.3,5.5,0.013,          ,10,2,7,0.17,0.23,0.05,0.2,0.019
 , 7/31/2024 7:00 AM         ,391.3,28.6,28,-0.6,3.3,147.9,14.7,5.2,0.019,          ,9,2,6,0.14,0.27,0.029,0.119,0.009
 , 7/31/2024 8:00 AM         ,539.2,31.3,30,-1.2,2.6,130.9,18.8,4.7,0.031,          ,7,1,5,0.119,0.119,0.019,0.09,0.019
 , 7/31/2024 9:00 AM         ,640.1,33.7,32.5,-1.2,1.4,140.2,33.4,3.9,0.048,          ,4,0,4,0.059,0.059,0.009,0.039,0.009
 , 7/31/2024 10:00 AM        ,664.1,36,34.4,-1.6,2.1,125.8,24.7,5.5,0.06,          ,3,0,3,0.059,0.059,0.009,0.039,0.009
 , 7/31/2024 11:00 AM        ,966.6,39.3,36.7,-2.6,2.3,110.9,34.2,5.6,0.07,          ,3,0,3,0.05,0.07,0.009,0.019,0.009
 , 7/31/2024 12:00 PM        ,751,40.4,38,-2.3,2.8,122.5,29,6.3,0.073,          ,2,0,2,0.039,0.05,0.009,0.019,0
 , 7/31/2024 1:00 PM         ,883.1,41.2,39.1,-2,1.8,148.7,44.5,6.5,0.07,          ,1,0,1,0.019,0.019,0,0.009,0
 , 7/31/2024 2:00 PM         ,655.4,42.6,39.8,-2.8,2.8,99.1,21.8,6.1,0.069,          ,1,0,1,0.019,0.019,0,0.009,0
 , 7/31/2024 3:00 PM         ,278.5,40.7,39.3,-1.4,1.6,88.7,27.4,4.8,0.066,          ,1,0,1,0.019,0.009,0,0,0
 , 7/31/2024 4:00 PM         ,201.3,39.4,38.7,-0.7,2.8,117.9,25.7,14.7,0.066,          ,1,0,1,0.019,0.019,0,0.009,0
 , 7/31/2024 5:00 PM         ,62.4,34.7,34.3,-0.3,9,190.8,10.1,14.6,0.06,          ,1,0,1,0.019,0.019,0,0.009,0
 , 7/31/2024 6:00 PM         ,6.8,33.1,32.9,-0.1,7.5,214.6,26.3,12.3,0.059,          ,1,0,1,0.019,0.009,0,0.009,0
 , 7/31/2024 7:00 PM         ,0.1,32.3,32.2,0,6,249.1,11.1,11.1,0.059,          ,0,0,0,0.019,0.009,0,0,0
 , 7/31/2024 8:00 PM         ,0,31.3,31.6,0.2,2.8,151.9,27.7,6.6,0.052,          ,2,0,2,0.039,0.05,0.009,0.039,0
 , 7/31/2024 9:00 PM         ,0,30,30.4,0.3,1.1,134.6,22.9,3.8,0.04,          ,5,0,5,0.37,1.24,0.17,0.46,0.07
 , 7/31/2024 10:00 PM        ,0,28.5,28.7,0.2,2,160.2,14.7,4.7,0.032,          ,4,0,6,0.25,1.37,0.25,0.6,0.1
 , 7/31/2024 11:00 PM        ,0,27.2,27.3,0,4.9,181.9,14.2,10.3,0.036,          ,3,0,3,0.09,0.259,0.039,0.14,0.019
 , 8/1/2024 12:00 AM         ,0,27.7,28,0.2,3.2,233.8,20.3,6.4,0.044,          ,1,0,1,0.019,0.019,0.009,0.019,0.009
 , 8/1/2024 1:00 AM          ,0,28.7,29.1,0.3,2.4,249.6,17.9,6.7,0.051,          ,0,0,1,0.009,0.009,0,0,0
