rd,tz=0,v=1.6
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1704319800,8.636e+00,1.300e+01,2.334e-01,3.514e-01
1704320400,1.738e+01,1.000e+00,4.699e-01,2.705e-02
1704321000,8.504e+00,2.750e+01,2.298e-01,7.433e-01
1704321600,3.452e+01,5.001e+00,9.330e-01,1.352e-01
1704322200,1.281e+01,4.501e+00,3.463e-01,1.216e-01
1704322800,1.958e+01,1.300e+01,5.293e-01,3.514e-01
1704323400,1.942e+01,3.000e+00,5.248e-01,8.109e-02
1704324000,1.724e+01,8.487e+00,4.659e-01,2.294e-01
1704324600,1.074e+01,1.250e+01,2.903e-01,3.379e-01
1704325200,1.286e+01,1.150e+01,3.475e-01,3.109e-01
1704325800,1.735e+01,1.050e+01,4.689e-01,2.838e-01
1704326400,1.178e+01,1.500e+01,3.183e-01,4.055e-01
1704327000,1.075e+01,8.501e+00,2.906e-01,2.298e-01
1704327600,1.525e+01,4.001e+00,4.123e-01,1.081e-01
1704328200,1.738e+01,1.600e+01,4.698e-01,4.325e-01
1704328800,1.503e+01,6.501e+00,4.062e-01,1.757e-01
1704329400,2.685e+01,1.200e+01,7.256e-01,3.244e-01
1704330000,2.434e+01,5.001e+00,6.577e-01,1.352e-01
1704330600,2.178e+01,1.600e+01,5.886e-01,4.325e-01
1704331200,1.475e+01,1.200e+01,3.986e-01,3.244e-01
1704331800,1.943e+01,1.000e+00,5.251e-01,2.705e-02
1704332400,3.399e+01,2.050e+01,9.187e-01,5.541e-01
1704333000,4.681e+01,8.501e+00,1.265e+00,2.298e-01
1704333600,1.884e+01,9.001e+00,5.092e-01,2.433e-01
1704334200,2.167e+01,2.000e+01,5.857e-01,5.406e-01
1704334800,2.168e+01,9.001e+00,5.861e-01,2.433e-01
1704335400,1.400e+01,1.750e+01,3.782e-01,4.730e-01
1704336000,1.712e+01,5.501e+00,4.626e-01,1.487e-01
1704336600,2.424e+01,1.000e+00,6.551e-01,2.705e-02
1704337200,2.627e+01,2.000e+01,7.099e-01,5.406e-01
1704337800,1.079e+01,1.750e+01,2.915e-01,4.730e-01
1704338400,2.641e+01,1.000e+00,7.137e-01,2.705e-02
1704339000,3.880e+01,2.350e+01,1.049e+00,6.352e-01
1704339600,1.486e+01,1.000e+00,4.016e-01,2.705e-02
1704340200,2.880e+01,2.150e+01,7.783e-01,5.812e-01
1704340800,2.865e+01,1.900e+01,7.744e-01,5.136e-01
1704341400,3.108e+01,3.500e+00,8.401e-01,9.461e-02
1704342000,5.719e+01,1.650e+01,1.546e+00,4.460e-01
1704342600,3.522e+01,1.500e+01,9.518e-01,4.055e-01
1704343200,3.519e+01,2.750e+01,9.511e-01,7.434e-01
1704343800,2.795e+01,4.001e+00,7.553e-01,1.081e-01
1704344400,4.298e+01,9.001e+00,1.162e+00,2.433e-01
1704345000,2.782e+01,2.650e+01,7.520e-01,7.163e-01
1704345600,3.537e+01,5.501e+00,9.559e-01,1.487e-01
1704346200,2.802e+01,1.250e+01,7.574e-01,3.379e-01
1704346800,3.532e+01,1.600e+01,9.546e-01,4.325e-01
1704347400,1.865e+01,1.350e+01,5.040e-01,3.649e-01
1704348000,2.359e+01,1.850e+01,6.375e-01,5.001e-01
1704348600,3.550e+01,1.000e+00,9.594e-01,2.705e-02
1704349200,1.893e+01,4.251e+01,5.117e-01,1.149e+00
1704349800,2.844e+01,1.000e+00,7.687e-01,2.705e-02
1704350400,3.300e+01,9.501e+00,8.918e-01,2.568e-01
1704351000,1.674e+01,2.900e+01,4.524e-01,7.839e-01
1704351600,2.589e+01,1.000e+00,6.998e-01,2.705e-02
1704352200,6.448e+01,2.250e+01,1.743e+00,6.082e-01
1704352800,8.552e+01,1.750e+01,2.311e+00,4.730e-01
1704353400,3.178e+01,1.450e+01,8.590e-01,3.919e-01
1704354000,4.202e+01,1.750e+01,1.136e+00,4.730e-01
1704354600,4.151e+01,2.150e+01,1.122e+00,5.812e-01
1704355200,5.179e+01,3.145e+01,1.400e+00,8.501e-01
1704355800,2.958e+01,1.000e+00,7.995e-01,2.705e-02
1704356400,4.690e+01,2.300e+01,1.268e+00,6.217e-01
1704357000,2.719e+01,2.400e+01,7.350e-01,6.487e-01
1704357600,1.259e+01,2.400e+01,3.402e-01,6.487e-01
1704358200,3.519e+01,1.000e+00,9.510e-01,2.705e-02
1704358800,3.501e+01,2.000e+01,9.461e-01,5.406e-01
1704359400,1.884e+01,1.000e+00,5.093e-01,2.705e-02
1704360000,3.269e+01,3.300e+01,8.834e-01,8.920e-01
1704360600,4.025e+01,1.100e+01,1.088e+00,2.973e-01
1704361200,2.783e+01,2.050e+01,7.523e-01,5.541e-01
1704361800,5.326e+01,1.900e+01,1.439e+00,5.136e-01
1704362400,5.814e+01,1.350e+01,1.571e+00,3.649e-01
1704363000,1.880e+01,2.500e+01,5.080e-01,6.758e-01
1704363600,3.382e+01,7.501e+00,9.140e-01,2.027e-01
1704364200,3.735e+01,2.350e+01,1.009e+00,6.352e-01
1704364800,2.753e+01,2.600e+01,7.441e-01,7.028e-01
1704365400,4.238e+01,7.501e+00,1.145e+00,2.027e-01
1704366000,3.966e+01,2.050e+01,1.072e+00,5.541e-01
1704366600,6.677e+01,1.200e+01,1.805e+00,3.244e-01
1704367200,5.387e+01,1.000e+00,1.456e+00,2.705e-02
1704367800,4.139e+01,5.801e+01,1.119e+00,1.568e+00
1704368400,4.619e+01,5.501e+00,1.248e+00,1.487e-01
1704369000,2.933e+01,1.950e+01,7.927e-01,5.271e-01
1704369600,2.495e+01,1.650e+01,6.744e-01,4.460e-01
1704370200,3.444e+01,1.700e+01,9.309e-01,4.595e-01
1704370800,2.308e+01,2.446e+01,6.237e-01,6.611e-01
1704371400,3.963e+01,1.000e+00,1.071e+00,2.705e-02
1704372000,2.557e+01,2.400e+01,6.910e-01,6.487e-01
1704372600,1.270e+01,9.001e+00,3.433e-01,2.433e-01
1704373200,2.367e+01,2.750e+01,6.398e-01,7.434e-01
1704373800,3.548e+01,6.501e+00,9.591e-01,1.757e-01
1704374400,2.127e+01,7.001e+00,5.748e-01,1.892e-01
1704375000,4.076e+01,1.100e+01,1.102e+00,2.973e-01
1704375600,1.897e+01,1.150e+01,5.126e-01,3.109e-01
1704376200,3.324e+01,1.300e+01,8.983e-01,3.514e-01
1704376800,8.504e+00,1.100e+01,2.298e-01,2.973e-01
1704377400,2.388e+01,4.001e+00,6.454e-01,1.081e-01
1704378000,1.281e+01,1.200e+01,3.462e-01,3.244e-01
1704378600,1.508e+01,1.500e+01,4.075e-01,4.055e-01
1704379200,1.497e+01,4.501e+00,4.046e-01,1.216e-01
1704379800,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1704380400,2.683e+01,1.450e+01,7.252e-01,3.919e-01
1704381000,1.955e+01,1.650e+01,5.283e-01,4.460e-01
1704381600,2.180e+01,1.000e+00,5.893e-01,2.705e-02
1704382200,1.499e+01,6.501e+00,4.052e-01,1.757e-01
1704382800,1.055e+01,9.001e+00,2.850e-01,2.433e-01
1704383400,1.745e+01,3.000e+00,4.716e-01,8.109e-02
1704384000,8.570e+00,2.500e+01,2.316e-01,6.758e-01
1704384600,1.516e+01,3.500e+00,4.099e-01,9.461e-02
1704385200,2.439e+01,7.501e+00,6.591e-01,2.027e-01
1704385800,1.965e+01,1.000e+01,5.310e-01,2.703e-01
1704386400,8.490e+00,6.490e+00,2.295e-01,1.754e-01
1704387000,1.743e+01,1.400e+01,4.711e-01,3.784e-01
1704387600,1.977e+01,5.001e+00,5.344e-01,1.352e-01
1704389400,1.082e+01,1.000e+00,2.924e-01,2.705e-02
1704390000,1.748e+01,2.500e+00,4.724e-01,6.758e-02
1704390600,1.518e+01,1.000e+00,4.102e-01,2.705e-02
1704391200,1.948e+01,1.100e+01,5.266e-01,2.973e-01
1704391800,1.735e+01,1.000e+01,4.689e-01,2.703e-01
1704392400,1.080e+01,9.486e+00,2.918e-01,2.564e-01
1704393000,1.956e+01,1.950e+01,5.286e-01,5.271e-01
1704393600,1.280e+01,2.000e+00,3.459e-01,2.705e-02
1704394200,8.438e+00,1.450e+01,2.280e-01,3.919e-01
1704394800,2.703e+01,1.350e+01,7.305e-01,3.649e-01
1704395400,1.738e+01,1.350e+01,4.699e-01,3.649e-01
1704396000,1.075e+01,1.000e+00,2.905e-01,2.705e-02
1704396600,1.062e+01,1.350e+01,2.871e-01,3.649e-01
1704397200,2.462e+01,1.150e+01,6.654e-01,3.109e-01
1704397800,1.299e+01,1.450e+01,3.510e-01,3.919e-01
1704398400,1.729e+01,1.000e+00,4.673e-01,2.705e-02
1704399000,1.978e+01,1.100e+01,5.347e-01,2.973e-01
1704399600,1.292e+01,1.150e+01,3.492e-01,3.109e-01
1704400200,1.075e+01,1.150e+01,2.905e-01,3.109e-01
1704400800,1.301e+01,1.200e+01,3.517e-01,3.244e-01
1704401400,1.518e+01,1.000e+01,4.104e-01,2.703e-01
1704402000,2.219e+01,1.000e+01,5.998e-01,2.703e-01
1704402600,1.956e+01,1.100e+01,5.286e-01,2.973e-01
1704403200,6.370e+00,1.000e+00,1.721e-01,2.705e-02
1704403800,1.733e+01,1.150e+01,4.684e-01,3.109e-01
1704404400,1.967e+01,1.000e+00,5.317e-01,2.705e-02
1704405000,1.734e+01,9.501e+00,4.686e-01,2.568e-01
1704405600,1.514e+01,5.001e+00,4.093e-01,1.352e-01
1704406200,1.721e+01,7.501e+00,4.651e-01,2.027e-01
1704406800,4.037e+00,2.500e+00,1.091e-01,6.758e-02
1704407400,4.268e+01,8.501e+00,1.153e+00,2.298e-01
1704408000,1.078e+01,2.995e+00,2.913e-01,8.095e-02
1704408600,2.432e+01,1.000e+00,6.574e-01,2.705e-02
1704409200,1.000e+00,4.501e+00,2.705e-02,1.216e-01
1704409800,1.295e+01,1.000e+00,3.500e-01,2.705e-02
1704410400,6.370e+00,1.000e+00,1.722e-01,2.705e-02
1704411000,6.436e+00,7.001e+00,1.739e-01,1.892e-01
1704411600,1.077e+01,1.000e+00,2.910e-01,2.705e-02
1704412200,8.570e+00,4.501e+00,2.316e-01,1.216e-01
1704412800,1.077e+01,1.000e+00,2.911e-01,2.705e-02
1704413400,1.519e+01,8.001e+00,4.106e-01,2.162e-01
1704414000,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1704414600,1.306e+01,9.001e+00,3.530e-01,2.433e-01
1704415200,4.170e+00,1.000e+00,1.127e-01,2.705e-02
1704415800,8.504e+00,1.000e+00,2.298e-01,2.705e-02
1704416400,4.303e+01,1.000e+01,1.163e+00,2.703e-01
1704417000,4.170e+00,1.000e+00,1.127e-01,2.705e-02
1704417600,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1704418200,2.691e+01,3.000e+00,7.273e-01,8.109e-02
1704418800,1.743e+01,1.000e+00,4.710e-01,2.705e-02
1704419400,1.062e+01,1.000e+00,2.871e-01,2.705e-02
1704420000,1.526e+01,1.000e+00,4.124e-01,2.705e-02
1704420600,1.525e+01,2.000e+00,4.122e-01,2.705e-02
1704421200,1.295e+01,4.501e+00,3.499e-01,1.216e-01
1704421800,1.512e+01,1.000e+00,4.087e-01,2.705e-02
1704422400,2.213e+01,1.000e+00,5.982e-01,2.705e-02
1704423000,4.104e+00,1.000e+00,1.109e-01,2.705e-02
1704423600,1.074e+01,2.496e+00,2.904e-01,6.747e-02
1704424200,2.440e+01,6.501e+00,6.595e-01,1.757e-01
1704424800,1.293e+01,1.000e+00,3.496e-01,2.705e-02
1704425400,1.082e+01,1.000e+00,2.924e-01,2.705e-02
1704426000,8.504e+00,1.000e+00,2.298e-01,2.705e-02
1704426600,1.083e+01,1.000e+00,2.927e-01,2.705e-02
1704427200,4.235e+00,5.501e+00,1.145e-01,1.487e-01
1704427800,4.169e+00,1.000e+00,1.127e-01,2.705e-02
1704428400,4.103e+00,3.000e+00,1.109e-01,8.109e-02
1704429000,1.078e+01,4.001e+00,2.913e-01,1.081e-01
1704429600,1.537e+01,1.000e+00,4.154e-01,2.705e-02
1704430200,1.084e+01,4.001e+00,2.929e-01,1.081e-01
1704430800,1.084e+01,1.000e+00,2.929e-01,2.705e-02
1704431400,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1704432000,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1704432600,6.304e+00,1.000e+00,1.704e-01,2.705e-02
1704433200,1.084e+01,5.501e+00,2.931e-01,1.487e-01
1704433800,1.309e+01,3.000e+00,3.537e-01,8.109e-02
1704434400,6.370e+00,1.000e+00,1.721e-01,2.705e-02
1704435000,4.235e+00,1.150e+01,1.145e-01,3.109e-01
1704435600,1.310e+01,1.000e+00,3.541e-01,2.705e-02
1704436200,8.504e+00,7.501e+00,2.298e-01,2.027e-01
1704436800,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1704437400,1.539e+01,8.501e+00,4.159e-01,2.298e-01
1704438000,1.746e+01,1.000e+00,4.718e-01,2.705e-02
1704438600,6.304e+00,4.001e+00,1.704e-01,1.081e-01
1704439200,6.436e+00,4.501e+00,1.739e-01,1.216e-01
1704439800,6.425e+00,2.496e+00,1.736e-01,6.746e-02
1704440400,2.035e+00,1.000e+00,5.501e-02,2.705e-02
1704441000,7.222e+00,1.000e+00,1.952e-01,2.705e-02
1704441600,4.236e+00,4.501e+00,1.145e-01,1.216e-01
1704442200,1.504e+01,4.501e+00,4.066e-01,1.216e-01
1704442800,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1704443400,1.310e+01,2.500e+00,3.542e-01,6.758e-02
1704444000,6.436e+00,3.501e+00,1.739e-01,9.461e-02
1704444600,1.996e+01,1.000e+00,5.394e-01,2.705e-02
1704445200,1.077e+01,5.501e+00,2.911e-01,1.487e-01
1704445800,1.300e+01,1.000e+00,3.514e-01,2.705e-02
1704446400,1.750e+01,5.501e+00,4.729e-01,1.487e-01
1704447000,1.759e+01,1.000e+00,4.755e-01,2.705e-02
1704447600,6.304e+00,4.501e+00,1.704e-01,1.216e-01
1704448200,1.519e+01,1.000e+00,4.104e-01,2.705e-02
1704448800,1.070e+01,1.050e+01,2.891e-01,2.838e-01
1704449400,1.517e+01,3.500e+00,4.101e-01,9.461e-02
1704450000,1.083e+01,1.000e+00,2.927e-01,2.705e-02
1704450600,1.305e+01,7.001e+00,3.526e-01,1.892e-01
1704451200,3.089e+01,3.500e+00,8.348e-01,9.461e-02
1704451800,1.970e+01,1.000e+00,5.324e-01,2.705e-02
1704452400,1.747e+01,4.501e+00,4.721e-01,1.216e-01
1704453000,1.740e+01,7.001e+00,4.702e-01,1.892e-01
1704453600,1.739e+01,1.000e+00,4.701e-01,2.705e-02
1704454200,8.570e+00,6.001e+00,2.316e-01,1.622e-01
1704454800,6.436e+00,3.501e+00,1.739e-01,9.461e-02
1704455400,1.519e+01,1.000e+00,4.106e-01,2.705e-02
1704456000,3.971e+00,1.000e+01,1.073e-01,2.703e-01
1704456600,8.504e+00,1.000e+00,2.298e-01,2.705e-02
1704457200,6.370e+00,2.000e+00,1.721e-01,2.705e-02
1704457800,1.528e+01,1.000e+00,4.130e-01,2.705e-02
1704458400,1.532e+01,3.000e+00,4.140e-01,8.109e-02
1704459000,1.298e+01,5.501e+00,3.508e-01,1.487e-01
1704459600,1.510e+01,9.501e+00,4.080e-01,2.568e-01
1704460200,6.370e+00,1.000e+00,1.721e-01,2.705e-02
1704460800,1.077e+01,2.500e+00,2.910e-01,6.758e-02
1704461400,1.306e+01,7.501e+00,3.529e-01,2.027e-01
1704462000,6.370e+00,1.000e+00,1.721e-01,2.705e-02
1704462600,1.759e+01,1.000e+00,4.754e-01,2.705e-02
1704463200,1.987e+01,2.500e+00,5.369e-01,6.758e-02
1704463800,1.520e+01,8.501e+00,4.108e-01,2.298e-01
1704464400,1.076e+01,1.000e+00,2.908e-01,2.705e-02
1704465000,2.470e+01,6.001e+00,6.674e-01,1.622e-01
1704465600,1.069e+01,6.501e+00,2.888e-01,1.757e-01
1704466200,2.208e+01,5.001e+00,5.969e-01,1.352e-01
1704466800,4.235e+00,3.000e+00,1.145e-01,8.109e-02
1704467400,1.297e+01,3.000e+00,3.506e-01,8.109e-02
1704468000,1.076e+01,8.001e+00,2.908e-01,2.162e-01
1704468600,1.978e+01,1.000e+00,5.345e-01,2.705e-02
1704469200,1.082e+01,1.200e+01,2.924e-01,3.244e-01
1704469800,6.370e+00,1.000e+00,1.721e-01,2.705e-02
1704470400,4.235e+00,1.250e+01,1.145e-01,3.379e-01
1704471000,1.995e+01,1.000e+00,5.391e-01,2.705e-02
1704471600,1.288e+01,1.048e+01,3.482e-01,2.833e-01
1704472200,1.298e+01,1.000e+00,3.507e-01,2.705e-02
1704472800,1.083e+01,1.000e+00,2.927e-01,2.705e-02
1704473400,6.370e+00,1.400e+01,1.722e-01,3.784e-01
1704474000,1.070e+01,1.000e+00,2.893e-01,2.705e-02
1704474600,2.481e+01,1.000e+00,6.706e-01,2.705e-02
1704475200,1.189e+01,1.350e+01,3.213e-01,3.649e-01
1704475800,1.209e+01,1.000e+00,3.269e-01,2.705e-02
1704476400,8.438e+00,6.001e+00,2.281e-01,1.622e-01
1704477000,1.077e+01,5.001e+00,2.910e-01,1.352e-01
1704477600,1.083e+01,7.501e+00,2.928e-01,2.027e-01
1704478200,1.077e+01,9.501e+00,2.910e-01,2.568e-01
1704478800,1.279e+01,1.000e+00,3.456e-01,2.705e-02
1704479400,1.305e+01,1.450e+01,3.528e-01,3.919e-01
1704480000,1.740e+01,7.001e+00,4.703e-01,1.892e-01
1704480600,1.521e+01,1.000e+00,4.112e-01,2.705e-02
1704481200,2.035e+00,8.501e+00,5.501e-02,2.298e-01
1704481800,1.986e+01,7.501e+00,5.369e-01,2.027e-01
1704482400,1.757e+01,5.001e+00,4.749e-01,1.352e-01
1704483000,2.694e+01,8.501e+00,7.280e-01,2.298e-01
1704483600,2.661e+01,1.000e+00,7.191e-01,2.705e-02
1704484200,1.734e+01,3.500e+00,4.687e-01,9.461e-02
1704484800,8.372e+00,1.100e+01,2.263e-01,2.973e-01
1704485400,1.075e+01,1.000e+00,2.906e-01,2.705e-02
1704486000,1.746e+01,6.501e+00,4.718e-01,1.757e-01
1704486600,1.069e+01,6.501e+00,2.888e-01,1.757e-01
1704487200,2.686e+01,1.000e+00,7.260e-01,2.705e-02
1704487800,3.165e+01,3.501e+00,8.553e-01,9.461e-02
1704488400,3.906e+01,1.400e+01,1.056e+00,3.784e-01
1704489000,2.407e+01,1.000e+00,6.505e-01,2.705e-02
1704489600,1.480e+01,8.501e+00,4.001e-01,2.298e-01
1704490200,1.726e+01,4.501e+00,4.665e-01,1.216e-01
1704490800,1.073e+01,1.250e+01,2.901e-01,3.379e-01
1704491400,2.444e+01,1.000e+00,6.605e-01,2.705e-02
1704492000,1.506e+01,9.001e+00,4.071e-01,2.433e-01
1704492600,1.296e+01,5.001e+00,3.503e-01,1.352e-01
1704493200,2.922e+01,3.501e+00,7.896e-01,9.461e-02
1704493800,1.073e+01,5.001e+00,2.901e-01,1.352e-01
1704494400,8.636e+00,8.001e+00,2.334e-01,2.162e-01
1704495000,1.966e+01,1.000e+00,5.315e-01,2.705e-02
1704495600,1.731e+01,1.150e+01,4.679e-01,3.109e-01
1704496200,1.513e+01,5.501e+00,4.089e-01,1.487e-01
1704496800,6.436e+00,3.501e+00,1.739e-01,9.461e-02
1704497400,1.076e+01,8.501e+00,2.907e-01,2.298e-01
1704498000,1.527e+01,4.001e+00,4.126e-01,1.081e-01
1704498600,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1704499200,1.993e+01,6.001e+00,5.387e-01,1.622e-01
1704499800,1.519e+01,3.501e+00,4.104e-01,9.461e-02
1704500400,8.570e+00,1.200e+01,2.316e-01,3.244e-01
1704501000,1.056e+01,1.000e+00,2.855e-01,2.705e-02
1704501600,1.516e+01,5.501e+00,4.097e-01,1.487e-01
1704502200,1.076e+01,6.501e+00,2.908e-01,1.757e-01
1704502800,1.759e+01,1.350e+01,4.754e-01,3.649e-01
1704503400,3.720e+01,1.000e+00,1.006e+00,2.705e-02
1704504000,1.740e+01,1.000e+00,4.702e-01,2.705e-02
1704504600,1.298e+01,5.001e+00,3.507e-01,1.352e-01
1704505200,1.970e+01,1.000e+00,5.325e-01,2.705e-02
1704505800,4.801e+01,1.550e+01,1.297e+00,4.190e-01
1704506400,2.386e+01,1.000e+01,6.449e-01,2.703e-01
1704507000,3.878e+01,1.000e+00,1.048e+00,2.705e-02
1704507600,1.071e+01,6.001e+00,2.895e-01,1.622e-01
1704508200,1.496e+01,8.501e+00,4.044e-01,2.298e-01
1704508800,2.169e+01,2.000e+00,5.862e-01,2.705e-02
1704509400,1.957e+01,1.100e+01,5.290e-01,2.973e-01
1704510000,4.751e+01,7.501e+00,1.284e+00,2.027e-01
1704510600,5.880e+01,6.001e+00,1.589e+00,1.622e-01
1704511200,2.586e+01,9.501e+00,6.988e-01,2.568e-01
1704511800,1.706e+01,2.000e+00,4.611e-01,2.705e-02
1704512400,2.601e+01,1.000e+01,7.029e-01,2.703e-01
1704513000,2.849e+01,1.900e+01,7.699e-01,5.136e-01
1704513600,1.712e+01,1.000e+00,4.627e-01,2.705e-02
1704514200,1.288e+01,1.100e+01,3.480e-01,2.973e-01
1704514800,4.170e+00,6.501e+00,1.127e-01,1.757e-01
1704515400,2.386e+01,1.350e+01,6.448e-01,3.649e-01
1704516000,3.386e+01,1.250e+01,9.152e-01,3.379e-01
1704516600,3.105e+01,9.501e+00,8.391e-01,2.568e-01
1704517200,2.401e+01,1.000e+00,6.488e-01,2.705e-02
1704517800,2.382e+01,1.500e+01,6.439e-01,4.055e-01
1704518400,1.919e+01,7.501e+00,5.186e-01,2.027e-01
1704519000,3.366e+01,6.990e+00,9.097e-01,1.889e-01
1704519600,2.845e+01,2.350e+01,7.690e-01,6.352e-01
1704520200,2.366e+01,3.000e+00,6.394e-01,8.109e-02
1704520800,3.840e+01,4.001e+00,1.038e+00,1.081e-01
1704521400,4.845e+01,1.000e+01,1.309e+00,2.703e-01
1704522000,1.828e+01,2.300e+01,4.940e-01,6.217e-01
1704522600,1.482e+01,1.000e+00,4.005e-01,2.705e-02
1704523200,2.152e+01,1.950e+01,5.817e-01,5.271e-01
1704523800,1.915e+01,1.000e+00,5.174e-01,2.705e-02
1704524400,2.618e+01,1.050e+01,7.076e-01,2.838e-01
1704525000,3.527e+01,2.150e+01,9.533e-01,5.812e-01
1704525600,4.639e+01,6.501e+00,1.254e+00,1.757e-01
1704526200,2.331e+01,1.300e+01,6.301e-01,3.514e-01
1704526800,4.876e+01,1.050e+01,1.318e+00,2.838e-01
1704527400,5.331e+01,8.001e+00,1.441e+00,2.162e-01
1704528000,6.395e+01,2.200e+01,1.728e+00,5.947e-01
1704528600,3.436e+01,1.050e+01,9.286e-01,2.838e-01
1704529200,3.469e+01,8.501e+00,9.375e-01,2.298e-01
1704529800,2.316e+01,2.200e+01,6.259e-01,5.947e-01
1704530400,2.321e+01,1.950e+01,6.273e-01,5.271e-01
1704531000,4.497e+01,1.000e+00,1.215e+00,2.705e-02
1704531600,4.205e+01,2.000e+01,1.136e+00,5.406e-01
1704532200,2.096e+01,1.200e+01,5.665e-01,3.244e-01
1704532800,2.115e+01,1.700e+01,5.717e-01,4.595e-01
1704533400,1.905e+01,8.001e+00,5.148e-01,2.162e-01
1704534000,2.150e+01,2.850e+01,5.810e-01,7.704e-01
1704534600,6.258e+01,1.148e+01,1.691e+00,3.103e-01
1704535200,4.216e+01,4.001e+00,1.140e+00,1.081e-01
1704535800,3.740e+01,1.950e+01,1.011e+00,5.271e-01
1704536400,6.084e+01,9.501e+00,1.644e+00,2.568e-01
1704537000,3.912e+01,2.900e+01,1.057e+00,7.839e-01
1704537600,2.983e+01,1.200e+01,8.063e-01,3.244e-01
1704538200,2.543e+01,2.400e+01,6.873e-01,6.487e-01
1704538800,1.467e+01,8.501e+00,3.965e-01,2.298e-01
1704539400,4.304e+01,3.050e+01,1.163e+00,8.244e-01
1704540000,2.344e+01,3.501e+00,6.335e-01,9.461e-02
1704540600,2.354e+01,2.600e+01,6.361e-01,7.028e-01
1704541200,4.024e+01,1.350e+01,1.087e+00,3.649e-01
1704541800,5.609e+01,3.000e+01,1.516e+00,8.109e-01
1704542400,3.684e+01,1.000e+01,9.956e-01,2.703e-01
1704543000,5.217e+01,3.200e+01,1.410e+00,8.650e-01
1704543600,2.294e+01,2.150e+01,6.199e-01,5.812e-01
1704544200,2.319e+01,1.100e+01,6.267e-01,2.973e-01
1704544800,1.877e+01,2.100e+01,5.072e-01,5.676e-01
1704545400,4.547e+01,3.250e+01,1.229e+00,8.785e-01
1704546000,5.283e+01,1.650e+01,1.428e+00,4.460e-01
1704546600,2.099e+01,2.300e+01,5.674e-01,6.217e-01
1704547200,4.532e+01,1.850e+01,1.225e+00,5.001e-01
1704547800,3.708e+01,2.750e+01,1.002e+00,7.433e-01
1704548400,6.322e+01,1.650e+01,1.709e+00,4.460e-01
1704549000,4.400e+01,3.351e+01,1.189e+00,9.055e-01
1704549600,3.172e+01,2.000e+01,8.573e-01,5.406e-01
1704550200,8.086e+01,1.950e+01,2.185e+00,5.271e-01
1704550800,4.086e+01,2.996e+01,1.104e+00,8.096e-01
1704551400,4.362e+01,2.750e+01,1.179e+00,7.434e-01
1704552000,3.615e+01,1.900e+01,9.770e-01,5.136e-01
1704552600,4.130e+01,3.050e+01,1.116e+00,8.244e-01
1704553200,3.876e+01,3.050e+01,1.047e+00,8.244e-01
1704553800,2.272e+01,1.200e+01,6.140e-01,3.244e-01
1704554400,2.525e+01,3.200e+01,6.824e-01,8.650e-01
1704555000,3.214e+01,2.400e+01,8.685e-01,6.487e-01
1704555600,4.238e+01,1.550e+01,1.146e+00,4.190e-01
1704556200,3.718e+01,4.401e+01,1.005e+00,1.189e+00
1704556800,3.676e+01,2.550e+01,9.936e-01,6.893e-01
1704557400,2.764e+01,2.250e+01,7.471e-01,6.082e-01
1704558000,3.013e+01,1.000e+00,8.144e-01,2.705e-02
1704558600,3.012e+01,2.100e+01,8.141e-01,5.676e-01
1704559200,2.784e+01,3.901e+01,7.523e-01,1.054e+00
1704559800,1.683e+01,1.000e+00,4.549e-01,2.705e-02
1704560400,3.452e+01,2.400e+01,9.331e-01,6.487e-01
1704561000,2.871e+01,5.501e+00,7.760e-01,1.487e-01
1704561600,1.249e+01,1.300e+01,3.377e-01,3.514e-01
1704562200,1.709e+01,1.400e+01,4.620e-01,3.784e-01
1704562800,1.288e+01,1.000e+00,3.481e-01,2.705e-02
1704563400,3.128e+01,2.850e+01,8.454e-01,7.704e-01
1704564000,2.864e+01,1.150e+01,7.741e-01,3.109e-01
1704564600,1.268e+01,1.000e+00,3.427e-01,2.705e-02
1704565200,1.285e+01,2.750e+01,3.472e-01,7.433e-01
1704565800,8.438e+00,1.000e+00,2.280e-01,2.705e-02
1704566400,9.281e+00,1.797e+01,2.509e-01,4.857e-01
1704567000,1.500e+01,5.501e+00,4.055e-01,1.487e-01
1704567600,1.969e+01,1.000e+00,5.322e-01,2.705e-02
1704568200,2.677e+01,1.450e+01,7.235e-01,3.919e-01
1704568800,1.282e+01,1.050e+01,3.465e-01,2.838e-01
1704569400,2.492e+01,2.000e+00,6.735e-01,2.705e-02
1704570000,1.067e+01,1.050e+01,2.885e-01,2.838e-01
1704570600,2.194e+01,1.650e+01,5.929e-01,4.460e-01
1704571200,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1704571800,2.926e+01,1.000e+00,7.909e-01,2.705e-02
1704572400,6.436e+00,1.150e+01,1.739e-01,3.109e-01
1704573000,1.729e+01,9.001e+00,4.672e-01,2.433e-01
1704573600,2.189e+01,1.500e+01,5.916e-01,4.055e-01
